block,spatial_ref,quantile,current_radiance,matched_baseline_radiance,recovery_pct,recovery_low_pct,recovery_high_pct,spatial_coverage_pct,valid_pixel_count,date_start,date_end,date_mid,mean_ntl,observation_status,unit_name,unit_type,method,aggregation_days,ghsl_mask,sc_threshold_pct
2,0,0.95,12.232179,27.61834,44.29006,32.84899139404297,56.88482666015625,50.0,23,2013-11-16,2013-11-19,2013-11-17 12:00:00,0.5318338560021442,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
3,0,0.95,,,,,,0.0,0,2013-11-20,2013-11-23,2013-11-21 12:00:00,,not observable,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
4,0,0.95,12.224739,32.9091,37.146988,26.91001319885254,52.08769989013672,80.43478260869566,37,2013-11-24,2013-11-27,2013-11-25 12:00:00,0.3303983533704603,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
5,0,0.95,12.348405,65.74323,18.782776,14.763691902160645,24.4599666595459,100.0,46,2013-11-28,2013-12-01,2013-11-29 12:00:00,0.26844358444213867,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
6,0,0.95,61.184242,65.74323,93.06546,73.15158081054688,121.19497680664062,100.0,46,2013-12-02,2013-12-05,2013-12-03 12:00:00,1.3300922227942424,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
7,0,0.95,48.288307,65.74323,73.44985,57.73326110839844,95.65044403076172,100.0,46,2013-12-06,2013-12-09,2013-12-07 12:00:00,1.049745808476987,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
8,0,0.95,32.250687,65.74323,49.055523,38.55876159667969,63.88280487060547,100.0,46,2013-12-10,2013-12-13,2013-12-11 12:00:00,0.701101883597996,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
9,0,0.95,,,,,,0.0,0,2013-12-14,2013-12-17,2013-12-15 12:00:00,,not observable,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
10,0,0.95,15.083903,34.99199,43.106735,32.488037109375,58.05912399291992,78.26086956521739,36,2013-12-18,2013-12-21,2013-12-19 12:00:00,0.41899731424119735,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
11,0,0.95,35.762543,36.34951,98.385216,80.94542694091797,122.15164184570312,45.65217391304348,21,2013-12-22,2013-12-25,2013-12-23 12:00:00,1.7029782249813987,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
12,0,0.95,33.303963,52.142117,63.87152,48.889801025390625,86.2567138671875,91.30434782608695,42,2013-12-26,2013-12-29,2013-12-27 12:00:00,0.7929514930361793,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
13,0,0.95,1.3625157,2.2094634,61.66727,38.23711013793945,183.06423950195312,10.869565217391305,5,2013-12-30,2014-01-02,2013-12-31 12:00:00,0.272503137588501,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
14,0,0.95,57.984203,65.74323,88.19798,69.32563018798828,114.85626983642578,100.0,46,2014-01-03,2014-01-06,2014-01-04 12:00:00,1.2605261595352837,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
15,0,0.95,,,,,,0.0,0,2014-01-07,2014-01-10,2014-01-08 12:00:00,,not observable,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
16,0,0.95,,,,,,0.0,0,2014-01-11,2014-01-14,2014-01-12 12:00:00,,not observable,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
17,0,0.95,,,,,,0.0,0,2014-01-15,2014-01-18,2014-01-16 12:00:00,,not observable,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
18,0,0.95,,,,,,0.0,0,2014-01-19,2014-01-22,2014-01-20 12:00:00,,not observable,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
19,0,0.95,27.543137,50.38761,54.662518,42.555057525634766,70.63121795654297,89.1304347826087,41,2014-01-23,2014-01-26,2014-01-24 12:00:00,0.6717838194312119,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
20,0,0.95,15.069745,21.57286,69.85511,53.965492248535156,102.28450012207031,36.95652173913044,17,2014-01-27,2014-01-30,2014-01-28 12:00:00,0.8864555919871611,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
21,0,0.95,44.34672,65.74323,67.45443,53.02072525024414,87.84288024902344,100.0,46,2014-01-31,2014-02-03,2014-02-01 12:00:00,0.9640591662863026,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
22,0,0.95,65.755516,65.12424,100.969345,79.24585723876953,131.7211151123047,97.82608695652173,45,2014-02-04,2014-02-07,2014-02-05 12:00:00,1.4612336900499132,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
23,0,0.95,29.381735,55.149364,53.276653,41.50191116333008,70.44134521484375,93.47826086956522,43,2014-02-08,2014-02-11,2014-02-09 12:00:00,0.6832961592563364,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
24,0,0.95,27.807156,58.1206,47.843887,37.857181549072266,63.13789749145508,93.47826086956522,43,2014-02-12,2014-02-15,2014-02-13 12:00:00,0.6466780374216479,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
25,0,0.95,27.723595,58.913055,47.05849,36.602352142333984,60.98101806640625,95.65217391304348,44,2014-02-16,2014-02-19,2014-02-17 12:00:00,0.6300816969438032,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
26,0,0.95,6.715126,16.55563,40.56098,35.40852737426758,46.288124084472656,13.043478260869565,6,2014-02-20,2014-02-23,2014-02-21 12:00:00,1.1191876729329426,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
27,0,0.95,90.05765,65.74323,136.9839,107.67247772216797,178.3879852294922,100.0,46,2014-02-24,2014-02-27,2014-02-25 12:00:00,1.957774950110394,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
28,0,0.95,68.186386,65.74323,103.71621,81.52330780029297,135.06495666503906,100.0,46,2014-02-28,2014-03-03,2014-03-01 12:00:00,1.4823127414869226,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
29,0,0.95,72.35997,65.74323,110.064514,86.51322174072266,143.3320770263672,100.0,46,2014-03-04,2014-03-07,2014-03-05 12:00:00,1.5730428281037703,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
30,0,0.95,82.514786,61.456482,134.2654,105.56912231445312,176.7384033203125,95.65217391304348,44,2014-03-08,2014-03-11,2014-03-09 12:00:00,1.8753360401500354,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
31,0,0.95,,,,,,2.1739130434782608,1,2014-03-12,2014-03-15,2014-03-13 12:00:00,,not observable,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
32,0,0.95,35.964886,65.74323,54.705074,42.99943923950195,71.2399673461914,100.0,46,2014-03-16,2014-03-19,2014-03-17 12:00:00,0.7818453415580418,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
33,0,0.95,,,,,,0.0,0,2014-03-20,2014-03-23,2014-03-21 12:00:00,,not observable,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
34,0,0.95,27.594011,27.395302,100.72534,71.56343078613281,140.171875,78.26086956521739,36,2014-03-24,2014-03-27,2014-03-25 12:00:00,0.7665003140767416,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
35,0,0.95,62.08291,65.74323,94.432396,74.22602081298828,122.9750747680664,100.0,46,2014-03-28,2014-03-31,2014-03-29 12:00:00,1.3496284484863281,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
36,0,0.95,67.706825,65.20966,103.82944,81.67411041259766,135.0352020263672,97.82608695652173,45,2014-04-01,2014-04-04,2014-04-02 12:00:00,1.5045961168077258,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
37,0,0.95,114.29239,65.74323,173.84663,136.6474151611328,226.3926544189453,100.0,46,2014-04-05,2014-04-08,2014-04-06 12:00:00,2.4846171503481655,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
38,0,0.95,,,,,,6.521739130434782,3,2014-04-09,2014-04-12,2014-04-10 12:00:00,,not observable,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
39,0,0.95,53.4138,53.50041,99.83811,79.1736831665039,133.34439086914062,80.43478260869566,37,2014-04-13,2014-04-16,2014-04-14 12:00:00,1.44361619691591,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
40,0,0.95,38.08522,39.014656,97.61772,79.50940704345703,127.10685729980469,58.69565217391305,27,2014-04-17,2014-04-20,2014-04-18 12:00:00,1.4105637161820024,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
41,0,0.95,73.64559,64.97726,113.34057,89.45024108886719,147.4978485107422,95.65217391304348,44,2014-04-21,2014-04-24,2014-04-22 12:00:00,1.6737634485418147,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
42,0,0.95,83.69649,65.74323,127.308136,100.06710815429688,165.7876739501953,100.0,46,2014-04-25,2014-04-28,2014-04-26 12:00:00,1.8194888571034307,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
43,0,0.95,97.49521,65.74323,148.29695,116.56478881835938,193.12045288085938,100.0,46,2014-04-29,2014-05-02,2014-04-30 12:00:00,2.1194610595703125,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
44,0,0.95,50.04619,53.770393,93.07387,73.51842498779297,124.44019317626953,82.6086956521739,38,2014-05-03,2014-05-06,2014-05-04 12:00:00,1.3170049566971629,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
45,0,0.95,117.96471,65.74323,179.43246,141.03802490234375,233.66685485839844,100.0,46,2014-05-07,2014-05-10,2014-05-08 12:00:00,2.5644501395847485,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
46,0,0.95,69.94207,65.74323,106.38672,83.62239837646484,138.5426483154297,100.0,46,2014-05-11,2014-05-14,2014-05-12 12:00:00,1.5204797827679177,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
47,0,0.95,75.5645,65.74323,114.93882,90.34454345703125,149.67967224121094,100.0,46,2014-05-15,2014-05-18,2014-05-16 12:00:00,1.6427064978558084,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
48,0,0.95,62.94919,65.74323,95.75007,75.2617416381836,124.6910171508789,100.0,46,2014-05-19,2014-05-22,2014-05-20 12:00:00,1.3684606137483015,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
49,0,0.95,82.176346,65.12424,126.18397,99.03556823730469,164.615234375,97.82608695652173,45,2014-05-23,2014-05-26,2014-05-24 12:00:00,1.8261410183376736,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
50,0,0.95,85.31134,65.74323,129.76443,101.99781799316406,168.9864044189453,100.0,46,2014-05-27,2014-05-30,2014-05-28 12:00:00,1.8545943550441577,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
51,0,0.95,87.12244,65.74323,132.51926,104.16316223144531,172.57388305664062,100.0,46,2014-05-31,2014-06-03,2014-06-01 12:00:00,1.8939660113790762,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
52,0,0.95,62.308815,65.74323,94.77601,74.49610900878906,123.42254638671875,100.0,46,2014-06-04,2014-06-07,2014-06-05 12:00:00,1.3545394565748132,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
53,0,0.95,,,,,,0.0,0,2014-06-08,2014-06-11,2014-06-09 12:00:00,,not observable,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
54,0,0.95,,,,,,4.3478260869565215,2,2014-06-12,2014-06-15,2014-06-13 12:00:00,,not observable,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
55,0,0.95,62.09528,57.56432,107.871124,85.61721801757812,139.7649383544922,82.6086956521739,38,2014-06-16,2014-06-19,2014-06-17 12:00:00,1.6340863077264083,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
56,0,0.95,74.94246,65.20966,114.92539,90.40238189697266,149.46603393554688,97.82608695652173,45,2014-06-20,2014-06-23,2014-06-21 12:00:00,1.6653879801432292,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
57,0,0.95,53.289272,65.74323,81.05666,63.7123908996582,105.55645751953125,100.0,46,2014-06-24,2014-06-27,2014-06-25 12:00:00,1.158462441485861,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
58,0,0.95,49.555393,64.1879,77.20364,60.74725341796875,99.73701477050781,93.47826086956522,43,2014-06-28,2014-07-01,2014-06-29 12:00:00,1.152451005092887,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
59,0,0.95,,,,,,0.0,0,2014-07-02,2014-07-05,2014-07-03 12:00:00,,not observable,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
60,0,0.95,,,,,,0.0,0,2014-07-06,2014-07-09,2014-07-07 12:00:00,,not observable,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
61,0,0.95,32.78655,62.361187,52.575245,41.20591735839844,68.5119857788086,97.82608695652173,45,2014-07-10,2014-07-13,2014-07-11 12:00:00,0.7285899692111545,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
62,0,0.95,59.019196,47.79997,123.4712,95.54933166503906,159.9185028076172,86.95652173913044,40,2014-07-14,2014-07-17,2014-07-15 12:00:00,1.4754798889160157,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
63,0,0.95,,,,,,0.0,0,2014-07-18,2014-07-21,2014-07-19 12:00:00,,not observable,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
64,0,0.95,,,,,,0.0,0,2014-07-22,2014-07-25,2014-07-23 12:00:00,,not observable,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
65,0,0.95,,,,,,0.0,0,2014-07-26,2014-07-29,2014-07-27 12:00:00,,not observable,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
66,0,0.95,,,,,,0.0,0,2014-07-30,2014-08-02,2014-07-31 12:00:00,,not observable,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
67,0,0.95,79.99979,47.472687,168.5175,135.34239196777344,215.60008239746094,80.43478260869566,37,2014-08-03,2014-08-06,2014-08-04 12:00:00,2.162156388566301,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
68,0,0.95,34.544952,62.361187,55.394955,43.41586685180664,72.18641662597656,97.82608695652173,45,2014-08-07,2014-08-10,2014-08-08 12:00:00,0.7676656087239583,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
69,0,0.95,5.0597816,12.591434,40.184315,30.514381408691406,52.80156326293945,32.608695652173914,15,2014-08-11,2014-08-14,2014-08-12 12:00:00,0.3373187700907389,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
70,0,0.95,63.833588,60.66265,105.227165,83.17483520507812,138.96795654296875,95.65217391304348,44,2014-08-15,2014-08-18,2014-08-16 12:00:00,1.4507633556019177,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
71,0,0.95,88.146034,55.19983,159.68533,123.24266052246094,212.9274444580078,86.95652173913044,40,2014-08-19,2014-08-22,2014-08-20 12:00:00,2.2036508560180663,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
72,0,0.95,96.356064,65.74323,146.56424,115.20283508300781,190.86402893066406,100.0,46,2014-08-23,2014-08-26,2014-08-24 12:00:00,2.094697040060292,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
73,0,0.95,80.95461,65.12424,124.30797,97.56318664550781,162.16786193847656,97.82608695652173,45,2014-08-27,2014-08-30,2014-08-28 12:00:00,1.7989913940429687,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
74,0,0.95,,,,,,0.0,0,2014-08-31,2014-09-03,2014-09-01 12:00:00,,not observable,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
75,0,0.95,6.9356813,8.227002,84.30387,51.604896545410156,116.25851440429688,30.434782608695652,14,2014-09-04,2014-09-07,2014-09-05 12:00:00,0.49540581021990093,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
76,0,0.95,24.250744,46.159477,52.53687,40.02055740356445,70.49478149414062,86.95652173913044,40,2014-09-08,2014-09-11,2014-09-09 12:00:00,0.6062685966491699,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
77,0,0.95,46.733696,62.36176,74.93967,58.763004302978516,97.15998840332031,95.65217391304348,44,2014-09-12,2014-09-15,2014-09-13 12:00:00,1.0621294541792436,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
78,0,0.95,,,,,,0.0,0,2014-09-16,2014-09-19,2014-09-17 12:00:00,,not observable,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
79,0,0.95,138.04347,65.20966,211.69174,166.52053833007812,275.31536865234375,97.82608695652173,45,2014-09-20,2014-09-23,2014-09-21 12:00:00,3.0676327175564237,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
80,0,0.95,70.02612,61.502644,113.85872,90.32648468017578,150.0424041748047,95.65217391304348,44,2014-09-24,2014-09-27,2014-09-25 12:00:00,1.5915027965198865,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
81,0,0.95,46.569626,54.748295,85.061325,66.87603759765625,111.98816680908203,82.6086956521739,38,2014-09-28,2014-10-01,2014-09-29 12:00:00,1.2255164698550576,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
82,0,0.95,5.7388225,3.6318624,158.01321,107.155517578125,238.4948272705078,19.565217391304348,9,2014-10-02,2014-10-05,2014-10-03 12:00:00,0.6376469400193956,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
83,0,0.95,19.763165,41.254692,47.90525,37.26723861694336,61.7783317565918,65.21739130434783,30,2014-10-06,2014-10-09,2014-10-07 12:00:00,0.6587721506754557,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
84,0,0.95,62.324516,63.57401,98.034584,76.81649780273438,128.3484344482422,97.82608695652173,45,2014-10-10,2014-10-13,2014-10-11 12:00:00,1.384989251030816,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
85,0,0.95,,,,,,4.3478260869565215,2,2014-10-14,2014-10-17,2014-10-15 12:00:00,,not observable,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
86,0,0.95,95.774185,65.12424,147.06381,115.42312622070312,191.85435485839844,97.82608695652173,45,2014-10-18,2014-10-21,2014-10-19 12:00:00,2.128315226236979,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
87,0,0.95,93.436386,65.74323,142.1232,111.71208190917969,185.08067321777344,100.0,46,2014-10-22,2014-10-25,2014-10-23 12:00:00,2.0312257849651836,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
88,0,0.95,,,,,,0.0,0,2014-10-26,2014-10-29,2014-10-27 12:00:00,,not observable,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
89,0,0.95,109.6205,59.28677,184.89876,144.44871520996094,240.2232666015625,95.65217391304348,44,2014-10-30,2014-11-02,2014-10-31 12:00:00,2.491374969482422,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
90,0,0.95,11.527319,28.89516,39.893597,28.824254989624023,54.811500549316406,76.08695652173913,35,2014-11-03,2014-11-06,2014-11-04 12:00:00,0.32935197012765066,observed,Borongan City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-45,0,0.95,285.79443,161.08087,177.42294,139.80982030321587,221.11817271427864,100.0,111,2013-05-12,2013-05-15,2013-05-13 12:00:00,2.574724626970721,observed,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-44,0,0.95,190.76193,156.4535,121.92883,96.33509370428995,152.25149771857093,99.09909909909909,110,2013-05-16,2013-05-19,2013-05-17 12:00:00,1.734199385209517,observed,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-43,0,0.95,182.9536,151.118,121.06671,95.61173850042593,151.65900547910687,97.29729729729729,108,2013-05-20,2013-05-23,2013-05-21 12:00:00,1.694014796504268,observed,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-42,0,0.95,139.14105,155.37862,89.54968,70.9908945157063,111.50242730551675,98.1981981981982,109,2013-05-24,2013-05-27,2013-05-25 12:00:00,1.2765234151017775,observed,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-41,0,0.95,201.17058,155.37233,129.47646,102.43966644080298,161.34817455109072,94.5945945945946,105,2013-05-28,2013-05-31,2013-05-29 12:00:00,1.9159102666945684,observed,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-40,0,0.95,174.6694,161.08087,108.43584,85.44776871546328,135.1411112602721,100.0,111,2013-06-01,2013-06-04,2013-06-02 12:00:00,1.5735982259114583,observed,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-39,0,0.95,,,,,,0.0,0,2013-06-05,2013-06-08,2013-06-06 12:00:00,,not observable,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-38,0,0.95,164.67703,160.03935,102.897835,81.07391035201235,128.08551482570417,97.29729729729729,108,2013-06-09,2013-06-12,2013-06-10 12:00:00,1.5247873376916956,observed,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-37,0,0.95,27.242044,27.397655,99.43202,76.29243338807669,131.12677401512963,26.126126126126128,29,2013-06-13,2013-06-16,2013-06-14 12:00:00,0.9393808430638807,observed,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-36,0,0.95,,,,,,0.0,0,2013-06-17,2013-06-20,2013-06-18 12:00:00,,not observable,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-35,0,0.95,107.818214,145.65364,74.0237,58.53973351223056,93.37637552579865,97.29729729729729,108,2013-06-21,2013-06-24,2013-06-22 12:00:00,0.998316800152814,observed,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-34,0,0.95,5.8280206,10.600325,54.979645,42.32565701706541,72.35569145047175,20.72072072072072,23,2013-06-25,2013-06-28,2013-06-26 12:00:00,0.2533921988114067,observed,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-33,0,0.95,215.39813,156.4535,137.67549,108.77641133473608,171.9142101319968,99.09909909909909,110,2013-06-29,2013-07-02,2013-06-30 12:00:00,1.9581648393110795,observed,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-32,0,0.95,16.304771,16.999763,95.91176,75.29215947379888,133.7199755765186,27.027027027027028,30,2013-07-03,2013-07-06,2013-07-04 12:00:00,0.5434923807779948,observed,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-31,0,0.95,152.62651,141.66412,107.7383,84.75569839798611,134.07608994691364,85.58558558558559,95,2013-07-07,2013-07-10,2013-07-08 12:00:00,1.6065948486328125,observed,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-30,0,0.95,,,,,,0.0,0,2013-07-11,2013-07-14,2013-07-12 12:00:00,,not observable,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-29,0,0.95,223.76627,153.22694,146.03584,115.16690097921185,183.61491262892443,97.29729729729729,108,2013-07-15,2013-07-18,2013-07-16 12:00:00,2.0719098691587097,observed,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-28,0,0.95,,,,,,0.0,0,2013-07-19,2013-07-22,2013-07-20 12:00:00,,not observable,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-27,0,0.95,53.9018,116.712746,46.1833,35.91506231115897,58.579902917936096,82.88288288288288,92,2013-07-23,2013-07-26,2013-07-24 12:00:00,0.5858891113944675,observed,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-26,0,0.95,,,,,,0.0,0,2013-07-27,2013-07-30,2013-07-28 12:00:00,,not observable,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-25,0,0.95,,,,,,0.0,0,2013-07-31,2013-08-03,2013-08-01 12:00:00,,not observable,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-24,0,0.95,110.29071,133.70317,82.48923,65.30585442314293,103.21292574572128,78.37837837837837,87,2013-08-04,2013-08-07,2013-08-05 12:00:00,1.2677093155082615,observed,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-23,0,0.95,,,,,,0.0,0,2013-08-08,2013-08-11,2013-08-09 12:00:00,,not observable,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-22,0,0.95,,,,,,0.0,0,2013-08-12,2013-08-15,2013-08-13 12:00:00,,not observable,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-21,0,0.95,,,,,,0.0,0,2013-08-16,2013-08-19,2013-08-17 12:00:00,,not observable,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-20,0,0.95,,,,,,1.8018018018018018,2,2013-08-20,2013-08-23,2013-08-21 12:00:00,,not observable,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-19,0,0.95,17.542625,19.13212,91.69201,79.29532662756941,117.68624246263803,10.81081081081081,12,2013-08-24,2013-08-27,2013-08-25 12:00:00,1.4618854522705078,observed,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-18,0,0.95,173.8377,145.88142,119.16371,93.94447906519949,149.70512312058975,95.49549549549549,106,2013-08-28,2013-08-31,2013-08-29 12:00:00,1.6399783728257664,observed,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-17,0,0.95,190.65756,161.08087,118.36139,93.26913289127465,147.51109894023304,100.0,111,2013-09-01,2013-09-04,2013-09-02 12:00:00,1.7176356959987331,observed,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-16,0,0.95,162.21379,160.22894,101.238754,79.71661526434409,126.14272417366344,99.09909909909909,110,2013-09-05,2013-09-08,2013-09-06 12:00:00,1.4746708263050425,observed,Calbayog City,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
